26240,26240,11,4,16886,8,10,4,6,3,4,0,0,0,39,39,0
26241,26241,40,4,7100,12,13,2,4,0,2,1,0,50,39,39,1
26242,26242,0,2,11847,1,6,4,12,3,4,1,0,0,19,39,0
26243,26243,27,0,9833,15,9,2,0,0,4,1,0,0,39,39,0
26244,26244,29,1,1352,12,13,4,10,1,4,0,0,0,39,39,0
26245,26245,17,4,947,9,12,2,12,0,4,1,0,0,49,39,1
26246,26246,32,0,1899,9,12,0,0,3,4,0,0,0,39,39,0
26247,26247,20,4,20739,15,9,2,3,0,4,1,0,0,44,39,0
26248,26248,21,4,18618,9,12,2,10,0,4,1,0,0,49,39,1
26249,26249,8,4,7233,11,8,4,1,1,4,0,0,0,47,39,0
26250,26250,34,5,15006,12,13,2,4,0,4,1,108,0,49,39,1
26251,26251,12,4,21643,11,8,3,13,3,2,1,0,0,39,39,0
26252,26252,29,4,839,7,11,0,12,1,4,0,0,0,24,11,0
26253,26253,49,0,13363,11,8,6,0,1,3,0,0,0,34,33,0
26254,26254,12,2,11697,9,12,2,10,0,4,1,0,44,59,11,1
26255,26255,39,1,6365,9,12,2,10,0,4,1,0,0,39,39,1
26256,26256,2,4,7015,1,6,4,3,2,4,1,0,0,24,39,0
26257,26257,15,4,14229,6,4,2,14,0,4,1,0,0,49,39,0
26258,26258,47,6,3917,9,12,2,1,0,4,1,0,0,4,39,0
26259,26259,22,4,17217,9,12,2,3,0,4,1,0,0,44,39,1
26260,26260,24,4,14637,11,8,0,3,1,4,1,0,0,39,39,0
26261,26261,27,6,5648,11,8,2,4,0,4,1,0,0,65,39,0
26262,26262,36,4,8353,11,8,0,1,1,4,0,0,0,39,39,0
26263,26263,32,0,5086,2,7,0,0,2,2,1,0,0,39,39,0
26264,26264,5,4,4919,11,8,2,3,0,4,1,0,0,34,39,0
26265,26265,47,4,1386,10,15,2,10,0,4,1,0,0,59,39,1
26266,26266,6,4,11466,9,12,4,8,3,4,0,0,0,24,39,0
26267,26267,9,5,16937,9,12,4,1,1,4,0,0,0,39,39,0
26268,26268,43,0,20054,8,10,6,0,1,4,0,0,0,39,39,0
26269,26269,13,4,19590,11,8,4,3,1,2,1,0,0,45,39,0
26270,26270,3,4,21336,15,9,4,12,3,4,1,0,0,39,39,0
26271,26271,4,4,10106,15,9,4,4,3,4,0,0,0,29,39,0
26272,26272,8,2,9419,15,9,2,5,0,4,1,0,0,39,39,0
26273,26273,29,4,12596,12,13,0,4,4,4,0,0,3,44,39,0
26274,26274,28,6,625,9,12,2,12,0,4,1,0,0,39,39,1
26275,26275,17,4,10924,11,8,2,3,0,4,1,0,0,39,39,0
26276,26276,12,4,4521,11,8,0,7,3,4,0,0,0,39,39,0
26277,26277,0,0,5102,1,6,4,0,3,4,0,0,0,17,39,0
26278,26278,24,4,2381,12,13,6,10,1,4,0,71,0,54,39,0
26279,26279,7,4,11226,11,8,0,1,1,4,0,0,0,31,39,0
26280,26280,17,7,9742,11,8,2,13,0,4,1,0,0,39,39,1
26281,26281,10,0,13124,11,8,4,0,1,4,1,0,0,39,39,0
26282,26282,27,4,4635,15,9,4,3,1,4,1,0,0,37,39,0
26283,26283,33,4,15520,11,8,6,12,1,4,0,0,77,69,39,1
26284,26284,15,4,17144,11,8,2,14,0,4,1,0,0,76,39,1
26285,26285,24,2,19423,11,8,0,1,1,4,0,0,0,39,39,0
26286,26286,17,0,19132,5,3,5,0,4,2,0,0,0,39,39,0
26287,26287,5,4,6226,11,8,4,1,1,4,0,0,0,9,39,0
26288,26288,36,4,4855,9,12,2,8,0,4,1,0,0,34,39,0
26289,26289,43,4,3159,14,14,2,10,0,4,1,61,0,15,39,0
26290,26290,2,0,20894,15,9,4,0,3,4,0,0,0,34,39,0
26291,26291,17,5,6161,9,12,0,5,1,4,1,0,0,59,39,0
26292,26292,1,4,11381,11,8,4,6,3,4,1,0,0,29,39,0
26293,26293,8,4,1520,11,8,4,12,4,4,0,0,0,39,39,0
26294,26294,31,4,3316,5,3,2,8,0,1,1,0,0,29,3,0
26295,26295,31,4,1485,7,11,0,1,4,4,0,0,0,39,39,0
26296,26296,44,4,15578,5,3,6,8,4,2,0,0,0,37,39,0
26297,26297,12,4,5119,9,12,2,13,0,4,1,0,0,39,39,1
26298,26298,14,4,18945,7,11,0,12,4,4,0,0,8,44,39,0
26299,26299,15,4,9946,11,8,0,1,4,4,0,0,0,39,39,0
26300,26300,31,4,6922,9,12,2,4,0,4,1,0,0,44,39,1
26301,26301,14,4,8662,15,9,2,12,0,4,1,0,55,56,39,0
26302,26302,9,4,15042,6,4,2,3,0,4,1,0,0,34,39,0
26303,26303,41,4,20714,5,3,2,7,0,4,1,45,0,49,26,0
26304,26304,36,4,17419,5,3,2,4,0,4,1,0,0,39,39,1
26305,26305,3,4,8772,11,8,4,1,4,1,0,0,0,14,39,0
26306,26306,4,4,15877,11,8,2,5,0,4,1,0,0,39,39,0
26307,26307,7,4,14965,15,9,4,8,1,4,1,0,0,44,39,0
26308,26308,16,7,14403,10,15,2,10,5,4,0,0,0,47,39,1
26309,26309,10,4,10280,15,9,2,5,0,3,1,0,0,49,39,0
26310,26310,50,6,5219,11,8,0,4,1,4,0,52,0,15,39,0
26311,26311,14,4,4387,1,6,5,8,1,2,0,0,0,41,39,0
26312,26312,37,4,8974,15,9,2,4,0,4,1,0,0,39,39,1
26313,26313,41,4,13250,11,8,2,7,0,4,1,0,0,39,39,0
26314,26314,10,4,1017,11,8,4,14,1,4,1,0,45,72,39,0
26315,26315,18,0,3731,15,9,4,0,4,4,1,0,0,9,39,0
26316,26316,18,4,1457,11,8,2,5,0,4,1,0,0,34,39,0
26317,26317,9,4,19288,11,8,2,11,0,4,1,0,0,39,39,0
26318,26318,5,7,18015,15,9,4,11,3,2,0,0,0,39,39,0
26319,26319,11,4,1590,9,12,2,1,0,4,1,0,46,39,39,1
26320,26320,13,4,17163,9,12,2,12,0,4,1,91,0,49,39,1
26321,26321,4,4,144,8,10,4,7,1,4,1,0,0,29,39,0
26322,26322,50,0,12820,0,5,4,0,1,2,0,0,0,34,39,0
26323,26323,14,4,8253,11,8,2,12,0,4,1,42,0,39,39,0
26324,26324,58,4,11481,11,8,6,1,1,4,0,0,0,39,39,0
26325,26325,0,4,137,0,5,4,8,3,4,1,0,0,15,39,0
26326,26326,13,4,4748,11,8,0,1,3,4,0,0,0,39,39,0
26327,26327,33,2,3901,12,13,2,4,0,4,1,0,0,59,39,1
26328,26328,6,4,5283,2,7,4,3,1,4,1,0,0,49,39,0
26329,26329,28,4,20007,10,15,2,10,5,4,0,0,50,29,39,1
26330,26330,21,1,6037,12,13,2,10,0,4,1,0,0,39,20,1
26331,26331,13,4,13480,9,12,2,12,0,4,1,0,0,54,39,1
26332,26332,23,4,1372,10,15,2,10,5,4,0,0,50,19,39,1
26333,26333,47,4,11966,14,14,2,4,0,4,1,0,0,59,39,0
26334,26334,6,4,5563,15,9,5,12,4,4,0,0,0,39,39,0
26335,26335,9,2,9061,9,12,2,1,0,4,1,0,0,40,39,0
26336,26336,23,1,171,7,11,4,1,1,4,0,0,0,39,39,0
26337,26337,25,4,12197,5,3,3,10,2,4,1,0,0,34,33,0
26338,26338,29,5,16504,11,8,3,5,1,4,1,53,0,44,39,0
26339,26339,24,6,4844,7,11,2,3,0,4,1,0,46,39,39,1
26340,26340,11,4,20758,9,12,0,8,4,4,0,0,0,47,9,1
26341,26341,11,4,9079,5,3,2,6,0,3,1,0,62,39,33,0
26342,26342,8,4,15391,7,11,4,12,1,4,1,0,0,47,39,0
26343,26343,25,4,12549,8,10,0,3,1,4,1,0,0,34,39,0
26344,26344,19,4,9331,11,8,4,1,1,4,0,0,0,39,39,0
26345,26345,6,4,13739,2,7,2,6,3,4,1,0,0,39,39,0
26346,26346,17,4,422,9,12,2,4,0,4,1,108,0,59,39,1
26347,26347,2,0,11950,15,9,4,0,3,4,0,0,0,34,39,0
26348,26348,33,4,8838,11,8,6,8,4,4,0,0,0,39,39,0
26349,26349,31,2,11398,12,13,0,10,4,4,0,0,0,76,39,0
26350,26350,29,2,13474,12,13,0,10,4,4,0,0,0,42,39,0
26351,26351,14,4,15468,11,8,2,3,0,4,1,0,0,59,39,0
26352,26352,9,4,4576,11,8,4,3,1,4,1,0,0,39,39,0
26353,26353,38,4,21005,12,13,0,10,1,4,0,105,0,39,39,1
26354,26354,37,4,8107,8,10,2,13,0,4,1,94,0,39,39,1
26355,26355,6,4,14411,11,8,4,12,2,2,0,0,0,24,23,0
26356,26356,3,4,12740,4,2,4,6,4,4,1,0,0,29,13,0
26357,26357,44,7,8504,1,6,6,8,4,4,0,0,0,31,39,1
26358,26358,21,4,17475,11,8,4,8,3,2,1,0,0,39,39,0
26359,26359,52,2,2061,11,8,2,3,0,4,1,12,0,5,39,0
26360,26360,7,4,21455,11,8,4,4,2,4,1,67,0,49,39,0
26361,26361,8,4,18952,11,8,4,13,1,2,0,0,0,39,39,0
26362,26362,18,4,8715,9,12,4,4,1,4,0,0,0,49,39,1
26363,26363,16,4,18847,15,9,2,14,0,4,1,0,0,59,29,0
26364,26364,25,4,8134,15,9,4,7,1,4,1,0,0,44,39,0
26365,26365,7,4,21044,11,8,4,4,3,4,1,0,0,39,39,0
26366,26366,28,4,5233,11,8,4,4,1,2,0,0,0,39,39,0
26367,26367,13,4,13621,5,3,0,14,1,4,1,0,0,39,39,0
26368,26368,27,4,11965,11,8,0,10,1,4,1,0,0,39,39,0
26369,26369,38,4,3243,9,12,0,10,1,4,0,0,0,39,39,1
26370,26370,14,7,17786,15,9,2,1,0,4,1,0,0,37,39,0
26371,26371,4,4,16808,11,8,0,12,2,4,0,0,0,39,39,0
26372,26372,28,4,190,11,8,2,10,0,0,1,0,0,7,39,0
26373,26373,4,4,1849,15,9,4,1,3,4,1,0,0,39,39,0
26374,26374,42,4,16704,1,6,0,5,1,4,1,0,0,39,39,0
26375,26375,24,4,9095,14,14,2,4,0,4,1,0,0,49,39,1
26376,26376,12,4,1464,11,8,4,3,1,4,1,0,0,49,39,0
26377,26377,21,4,15241,11,8,2,12,0,2,1,0,0,39,39,1
26378,26378,20,1,17887,15,9,2,3,0,4,1,0,0,39,39,0
26379,26379,36,4,12372,7,11,4,4,1,4,0,0,0,59,39,0
26380,26380,23,4,19030,15,9,2,3,0,4,1,0,0,43,39,0
26381,26381,10,7,7177,9,12,4,10,1,4,0,67,0,39,39,0
26382,26382,11,6,11737,11,8,2,12,0,4,1,0,0,49,39,1
26383,26383,9,4,7769,11,8,4,1,1,4,0,0,0,44,39,0
26384,26384,27,1,990,12,13,4,10,1,4,0,0,0,39,39,0
26385,26385,9,4,4934,11,8,4,6,1,4,1,0,0,39,39,0
26386,26386,12,1,7187,15,9,2,1,0,4,1,0,0,39,39,1
26387,26387,6,4,8885,1,6,5,10,3,4,1,0,0,34,39,0
26388,26388,2,4,14225,15,9,4,1,2,2,0,0,0,37,39,0
26389,26389,24,4,5780,15,9,2,3,0,4,1,0,46,49,39,1
26390,26390,8,4,655,11,8,4,6,1,4,1,0,0,44,39,0
26391,26391,25,2,3662,12,13,0,10,4,4,0,0,0,39,39,0
26392,26392,50,4,16058,11,8,2,11,0,4,1,0,0,23,39,0
26393,26393,10,4,21505,11,8,2,3,0,4,1,0,0,39,39,0
26394,26394,6,4,11344,8,10,4,7,3,4,1,0,0,39,39,0
26395,26395,27,4,8918,12,13,2,10,5,4,0,0,0,44,39,0
26396,26396,36,2,12748,12,13,2,10,0,4,1,0,50,54,39,1
26397,26397,36,4,18981,1,6,2,3,0,4,1,0,0,44,39,0
26398,26398,21,4,11270,15,9,2,3,0,4,1,0,0,44,39,0
26399,26399,13,4,14788,9,12,4,10,1,2,1,0,0,39,39,0
26400,26400,13,4,4163,1,6,2,3,0,4,1,0,0,39,39,0
26401,26401,26,4,19297,11,8,4,4,1,4,0,0,0,49,39,0
26402,26402,25,4,5501,9,12,2,4,0,4,1,0,0,39,39,1
26403,26403,1,0,2403,11,8,4,0,3,4,1,0,0,39,39,0
26404,26404,2,7,10140,11,8,4,1,3,4,0,0,0,39,39,0
26405,26405,9,2,13488,9,12,4,10,3,4,1,6,0,39,39,0
26406,26406,3,4,7872,15,9,4,1,3,4,0,0,0,29,39,0
26407,26407,31,4,2344,15,9,0,1,1,2,1,0,0,39,39,0
26408,26408,30,2,946,9,12,2,10,5,4,0,0,0,44,39,0
26409,26409,30,4,7137,15,9,0,4,4,4,0,0,0,39,39,0
26410,26410,15,0,5190,15,9,2,0,0,4,1,0,0,39,39,0
26411,26411,5,4,14221,11,8,5,1,4,4,0,0,0,39,39,0
26412,26412,38,0,4167,11,8,6,0,1,4,0,0,0,19,39,0
26413,26413,9,4,19088,11,8,2,14,0,3,1,0,0,39,39,0
26414,26414,19,6,711,11,8,4,5,1,4,1,0,0,68,39,1
26415,26415,45,6,14685,11,8,2,12,0,4,1,0,0,85,39,1
26416,26416,19,4,16569,11,8,2,12,0,4,1,0,0,39,39,0
26417,26417,2,4,9514,15,9,4,8,3,4,1,0,0,19,39,0
26418,26418,7,6,13136,15,9,4,5,3,4,1,0,0,59,39,0
26419,26419,18,4,18218,11,8,4,8,4,2,0,0,0,39,39,0
26420,26420,19,4,7443,11,8,4,4,1,4,1,0,69,68,39,0
26421,26421,27,1,2309,9,12,2,4,0,1,1,0,0,39,39,1
26422,26422,19,4,6799,8,10,4,13,1,4,1,0,0,44,39,0
26423,26423,4,0,16747,15,9,2,0,5,4,0,61,0,39,39,0
26424,26424,34,4,2105,12,13,2,10,5,4,0,0,0,39,39,1
26425,26425,13,4,2124,7,11,4,13,1,4,0,0,0,39,39,0
26426,26426,5,4,19858,8,10,0,13,1,4,1,0,0,59,39,0
26427,26427,8,4,14062,1,6,4,8,1,4,1,0,0,39,39,0
26428,26428,0,2,15995,1,6,4,10,3,4,0,0,0,19,33,0
26429,26429,21,4,17134,15,9,2,4,0,2,1,0,0,49,39,0
26430,26430,14,4,4099,11,8,2,7,0,4,1,0,0,49,39,0
26431,26431,26,4,6470,8,10,2,5,0,4,1,0,0,39,39,1
26432,26432,23,4,15407,15,9,4,4,1,4,1,0,0,49,39,0
26433,26433,53,4,10110,11,8,0,8,1,4,0,0,0,22,39,0
26434,26434,2,0,14431,15,9,4,0,3,4,0,0,0,14,39,0
26435,26435,13,4,20919,1,6,4,8,3,4,0,0,0,18,39,0
26436,26436,10,4,10147,8,10,2,8,0,4,1,0,0,59,39,0
26437,26437,3,4,18731,1,6,4,8,3,2,1,3,0,19,39,0
26438,26438,41,4,7417,1,6,2,3,0,4,1,0,0,39,39,0
26439,26439,3,0,1120,15,9,4,0,3,4,1,0,0,19,39,0
26440,26440,34,4,16251,5,3,6,7,1,0,0,0,0,39,39,0
26441,26441,14,7,21462,9,12,4,1,1,4,1,0,0,46,39,0
26442,26442,29,7,8866,15,9,2,11,0,2,1,0,0,68,39,1
26443,26443,35,2,11921,15,9,0,4,1,4,0,0,0,37,39,0
26444,26444,15,4,12186,11,8,2,13,5,4,0,0,0,35,39,0
26445,26445,54,4,3409,11,8,0,8,1,4,0,0,0,15,39,0
26446,26446,23,1,17515,12,13,2,10,0,4,1,0,0,39,39,1
26447,26447,38,5,6895,11,8,2,4,0,4,1,0,50,44,39,1
26448,26448,7,4,20303,15,9,4,1,1,4,1,0,64,23,39,0
26449,26449,16,4,9650,0,5,2,7,0,4,1,0,0,39,39,0
26450,26450,10,4,10372,15,9,4,1,3,4,1,0,0,29,39,0
26451,26451,22,5,14275,6,4,2,4,0,4,1,0,29,39,26,0
26452,26452,26,4,20573,11,8,0,6,1,4,1,3,0,15,39,0
26453,26453,27,4,17780,9,12,2,4,0,2,1,0,47,39,39,1
26454,26454,28,4,6899,8,10,0,4,1,4,1,25,0,49,39,0
26455,26455,11,4,18671,0,5,4,6,2,2,1,0,0,39,39,0
26456,26456,5,0,9893,5,3,4,0,3,4,1,0,0,39,39,0
26457,26457,12,4,5875,11,8,2,7,5,1,0,0,0,39,25,0
26458,26458,9,4,1929,11,8,4,1,3,4,1,0,0,39,39,0
26459,26459,16,4,13623,9,12,2,10,0,4,1,0,0,39,39,1
26460,26460,1,4,9019,15,9,4,8,3,4,0,0,0,29,39,0
26461,26461,9,4,4411,11,8,4,6,3,2,1,0,0,27,39,0
26462,26462,10,6,19217,7,11,4,10,1,4,0,0,0,75,39,0
26463,26463,34,4,3783,8,10,2,3,0,4,1,77,0,39,39,0
26464,26464,3,4,14694,7,11,4,4,3,4,0,0,0,39,39,0
26465,26465,56,4,12664,11,8,2,8,0,4,1,0,0,29,39,0
26466,26466,18,4,19512,15,9,4,12,1,4,0,0,0,39,39,0
26467,26467,26,4,5145,9,12,2,4,0,4,1,50,0,39,39,1
26468,26468,22,4,15218,11,8,0,14,1,4,1,0,0,39,39,0
26469,26469,26,4,14841,11,8,2,12,0,4,1,0,0,76,39,1
26470,26470,16,6,17549,11,8,2,5,0,4,1,0,0,88,39,0
26471,26471,14,4,15851,11,8,2,1,0,4,1,0,0,49,39,0
26472,26472,17,4,11058,1,6,2,14,0,4,1,0,0,49,39,0
26473,26473,1,4,7831,0,5,4,5,3,4,1,0,0,26,39,0
26474,26474,28,4,4887,9,12,2,12,0,4,1,0,0,54,39,0
26475,26475,58,4,18735,15,9,6,10,1,4,0,0,0,7,39,0
26476,26476,16,4,2775,11,8,4,8,3,4,1,0,0,47,39,0
26477,26477,13,4,8889,11,8,4,12,1,4,0,0,0,34,39,0
26478,26478,31,4,17416,5,3,2,7,0,4,1,0,0,39,39,0
26479,26479,18,0,14810,11,8,2,0,2,4,0,0,0,24,39,0
26480,26480,52,4,10819,11,8,4,14,1,4,1,109,0,39,39,1
26481,26481,35,4,6036,5,3,6,8,1,4,0,0,0,39,39,0
26482,26482,15,4,1418,11,8,2,6,0,4,1,0,0,39,39,0
26483,26483,12,4,17536,15,9,2,6,0,4,1,0,0,39,39,0
26484,26484,27,4,3053,11,8,0,3,1,4,1,0,0,39,39,1
26485,26485,25,4,9634,15,9,2,1,0,2,1,0,0,39,39,0
26486,26486,12,4,19789,8,10,4,3,2,4,1,0,0,39,39,0
26487,26487,33,4,9437,5,3,2,7,0,4,1,0,0,39,39,0
26488,26488,1,0,3666,11,8,4,0,3,4,0,0,0,34,39,0
26489,26489,20,4,11101,11,8,2,1,0,4,1,0,0,39,39,0
26490,26490,14,4,16286,4,2,4,8,3,4,1,0,0,39,26,0
26491,26491,53,6,8137,9,12,2,3,0,4,1,0,74,11,39,1
26492,26492,20,4,18618,12,13,0,4,1,4,1,0,0,64,39,0
26493,26493,5,4,1155,15,9,4,8,1,4,1,0,0,24,39,0
26494,26494,15,4,7086,11,8,2,7,0,2,1,0,0,39,39,0
26495,26495,27,4,18346,15,9,0,3,1,4,1,0,0,39,39,0
26496,26496,11,4,11432,15,9,4,1,1,4,0,0,0,39,39,0
26497,26497,3,0,12903,15,9,4,0,3,4,1,0,0,34,39,0
26498,26498,8,4,16953,8,10,4,12,1,4,1,0,0,44,39,0
26499,26499,16,4,1778,5,3,2,3,0,4,1,0,0,39,39,0
26500,26500,3,4,12100,1,6,4,3,3,4,1,0,0,19,39,0
26501,26501,26,4,3007,8,10,2,12,0,4,1,0,0,44,39,0
26502,26502,20,4,16513,11,8,0,3,4,4,1,15,0,39,39,0
26503,26503,14,4,13121,11,8,2,6,0,4,1,0,0,39,39,0
26504,26504,2,4,5004,1,6,4,3,1,4,1,0,0,55,39,0
26505,26505,6,4,21424,11,8,4,12,3,2,1,0,0,39,39,0
26506,26506,19,4,12145,15,9,0,12,4,4,0,0,0,39,39,0
26507,26507,2,4,8827,15,9,4,12,3,4,1,0,0,29,39,0
26508,26508,38,7,9955,9,12,2,1,0,4,1,94,0,37,39,1
26509,26509,40,4,1154,11,8,2,3,0,1,1,0,0,39,35,1
26510,26510,15,4,21210,12,13,2,10,0,4,1,0,0,39,39,1
26511,26511,10,4,13493,11,8,2,6,0,4,1,0,0,61,39,0
26512,26512,49,4,12003,6,4,5,8,1,2,0,0,0,29,39,0
26513,26513,44,0,2333,11,8,2,0,0,4,1,0,0,36,39,0
26514,26514,8,4,2560,15,9,2,1,5,4,0,0,0,39,39,0
